Eid,title,e_image,seatmap
vvG1iZpdeBvKJl,The Hollies The Road Is Long Tour,https://s1.ticketm.net/dam/a/60f/8d62e592-73fa-4eeb-9069-f153af49060f_1288931_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0B005830BA0539AB/staticImage?type=png&systemId=HOST
vv1AaZAOJGkdYlSTf,The Glitch Mob Drink The Sea 10th Anniversary Tour,https://s1.ticketm.net/dam/a/b93/48fc59d5-38c1-458f-932f-ec550c2f7b93_1253271_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/09005826F0AF3FD4/staticImage?type=png&systemId=HOST
Z7r9jZ1Ae-su9,David Archuleta,https://s1.ticketm.net/dam/a/163/eae1e513-9957-4cff-a105-eca41b977163_1233811_RETINA_PORTRAIT_3_2.jpg,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/1742-0-0-1-GAStage71229.png
Z7r9jZ1Aexa0b,Whethan,https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_RETINA_PORTRAIT_3_2.jpg,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/6247-0-0-1-TheNovobyMicrosoftCA71025.png
Z7r9jZ1Ae06_N,Westerman,https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_3_2.jpg,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/8717-0-0-1-GAStage.png
vv1ke8vbo_GA1Bd5c,Clannad In A Lifetime The Farewell Tour,https://s1.ticketm.net/dam/a/789/8d201541-708c-4c0e-910f-87c51d89e789_1154631_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/090058459AE832ED/staticImage?type=png&systemId=HOST
vv170Zp7GkH3UM10,Story Pirates Friends Benefiting Story Pirates Changemakers,https://s1.ticketm.net/dam/a/906/5191cba0-8b07-489a-b4b1-a39f51520906_1294521_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0900584F12DB72A4/staticImage?type=png&systemId=HOST
vv1AaZArfGkdC14P7,Taj Mahal,https://s1.ticketm.net/dam/c/7be/4e1e9428-29ec-401f-aa45-f1577614b7be_105421_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/09005794CE295944/staticImage?type=png&systemId=HOST
Z7r9jZ1AePSfP,Pretty Woman The Musical,https://s1.ticketm.net/dam/c/07d/fda8c807-42eb-4b81-9f16-f3a8367e107d_106371_RETINA_PORTRAIT_3_2.jpg,http://resale.ticketmaster.com.au/akamai-content/maps/1241-1-1-main.gif
vvG1iZpdM4C0xJ,Los Lobos,https://s1.ticketm.net/dam/a/601/5cc237b4-cf64-4ee7-ad7b-9b38ce727601_947901_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0B00583DD53A48A6/staticImage?type=png&systemId=HOST
vvG1iZpAJSTV0b,Queen Nation A Tribute to the Music of Queen,https://s1.ticketm.net/dam/a/602/a3230a58-4434-4bd1-827d-98ffe2f8e602_62281_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0B005859B3FF4918/staticImage?type=png&systemId=HOST
Z7r9jZ1AePSoM,My Fair Lady,https://s1.ticketm.net/dam/a/7d9/59667b9a-8d8a-4587-8332-66fcaf45b7d9_1264231_RETINA_PORTRAIT_3_2.jpg,http://resale.ticketmaster.com.au/akamai-content/maps/1241-1-1-main.gif
vv1AaZArkGkd_Fp3d,My Fair Lady Touring,https://s1.ticketm.net/dam/a/7d9/59667b9a-8d8a-4587-8332-66fcaf45b7d9_1264231_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/09005786D9216483/staticImage?type=png&systemId=HOST
vv1ke8vb38GAuQ71C,Stryper,https://s1.ticketm.net/dam/a/51b/7f622a30-92eb-4946-9782-49bfe451651b_970201_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/090058490D68428E/staticImage?type=png&systemId=HOST
vv170Zp7GkBPi0OV,Natiruts,https://s1.ticketm.net/dam/a/485/1a0b3d19-9bf6-4ebb-8cb8-19fdb304a485_1294891_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0900584EA5B24834/staticImage?type=png&systemId=HOST
vv1AaZA-PGkezkVzC,Maks Val LIVE 2020 Featuring Peta Jenna,https://s1.ticketm.net/dam/a/6e4/f12bfb7c-1697-4f24-ae84-23598ba756e4_1312861_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/09005865B81B4E0E/staticImage?type=png&systemId=HOST
Z7r9jZ1AexZx7,Ally Brooke,https://s1.ticketm.net/dam/a/dda/89760ddc-7d27-4cd3-a7af-15f4232fadda_1251771_RETINA_PORTRAIT_3_2.jpg,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/503-0-0-1-GAStage71229.png
vvG1iZpeLK-wbt,Por Que Los Hombres Aman A Las Cabronas,https://s1.ticketm.net/dam/a/13e/1c99e97c-f960-4b87-98d3-eac0f345f13e_1264311_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0B005827D3872629/staticImage?type=png&systemId=HOST
vv1AaZA-_GkdpoPU1,Built To Spill,https://s1.ticketm.net/dam/a/b07/db0d4ecd-5cc4-4d10-bf39-20ae8efddb07_848571_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/09005859D6465D8A/staticImage?type=png&systemId=HOST
vvG1iZ4zJLFxUx,Unique Lives Presents John Cleese Why There Is No Hope,https://s1.ticketm.net/dam/a/bb5/bc1355d2-a510-44ea-87f5-0982f58e6bb5_1027421_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0B0057899F222DA2/staticImage?type=png&systemId=HOST
vvG1iZpdxKOdGx,George Michael Reborn A Tribute to George Michael,https://s1.ticketm.net/dam/a/095/18c946c2-4aa6-4c46-b21b-059d9ae11095_1313681_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0B00583893803322/staticImage?type=png&systemId=HOST
vvG1iZp7Tg2fVl,Noche De Rock En Espa ol W Tribute To Man,https://s1.ticketm.net/dam/a/0c3/63eb0958-380d-4dce-9384-db505310d0c3_1296001_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0B00584FF53D4D2B/staticImage?type=png&systemId=HOST
Z7r9jZ1AeJ6bF,Devastation on the Nation w Rotting Christ,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RETINA_PORTRAIT_3_2.jpg,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/13841-0-0-1-GAStage.png
vv170ZpdGkSR64pr,Blue Oyster Cult and Jefferson Starship,https://s1.ticketm.net/dam/a/934/3124401d-82b2-4460-acc0-1886d8693934_888031_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0900583CEF1D559E/staticImage?type=png&systemId=HOST
vv170ZpAGkYuGEcu,Trevor Daniel,https://s1.ticketm.net/dam/a/23a/6600f96e-408a-479f-860f-013cff48623a_1313071_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0900585C0D327B4D/staticImage?type=png&systemId=HOST
vvG1iZ4ISwmVIJ,Civic Arts Plaza presents KARLA BONOFF,https://s1.ticketm.net/dam/a/e66/d1e4991b-8e15-4528-ab8b-6c96f49cee66_286611_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0B00568CF2BB4A26/staticImage?type=png&systemId=HOST
vv170Zp7GknrHdmt,Slenderbodies,https://s1.ticketm.net/dam/a/1b2/116a2239-e7d2-4e2a-b463-a3e6648381b2_1286141_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0900584A9EF03BA9/staticImage?type=png&systemId=HOST
vv170ZpdGkMlag63,The Sweet,https://s1.ticketm.net/dam/a/bdf/7fe7f34b-4c05-4806-a3dd-bd9f516ebbdf_668531_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0900583DEB2751D2/staticImage?type=png&systemId=HOST
vv1AaZAqJGkeltKCY,Jon B,https://s1.ticketm.net/dam/a/bcd/171d3b96-6ea7-4c6f-8c97-bb08bee96bcd_432461_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/09005766ABA533B0/staticImage?type=png&systemId=HOST
vv170Z4zGkMYJzGp,Kingdom Come XYZ,https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0900578DF09B8316/staticImage?type=png&systemId=HOST
vvG1iZpdM1VfpP,Retters Academy of Dance presents Concert of Love 2020 VISION2BU,https://s1.ticketm.net/dam/a/519/b339cb4e-8248-487e-ad17-2badbb5fe519_1277021_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0B00583DCAD145A5/staticImage?type=png&systemId=HOST
vv16aZAOsZvZACkAk6,Chicago Tribute by Leonid Friends,https://s1.ticketm.net/dam/a/904/2c7d50e7-6874-4e97-8e45-f68e30278904_1294351_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/09005831001D5456/staticImage?type=png&systemId=HOST
Z7r9jZ1AeOzPN,Madeleine Peyroux,https://s1.ticketm.net/dam/a/7de/d24f0275-60b6-4f06-867d-54a1ea1837de_936441_RETINA_PORTRAIT_3_2.jpg,http://resale.ticketmaster.com.au/akamai-content/maps/360-1-2-main.gif
vv1k0ZpA8dG7UJpo,David Bisbal Gira En Tus Planes 2020,https://s1.ticketm.net/dam/a/f87/0283d17c-d452-4449-8e9f-ce79d37aef87_1296041_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0900585403DA6591/staticImage?type=png&systemId=HOST
vv1AaZA-kGkdGVkZ6,GBH,https://s1.ticketm.net/dam/a/c62/1b8c43aa-5db3-41b8-a4b5-57f3c04cec62_1283261_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/09005846CCD06007/staticImage?type=png&systemId=HOST
vvG1iZpAJUefJU,Poco Pure Prairie League,https://s1.ticketm.net/dam/a/523/a97879d2-7d6b-4a9b-af2b-194a4da64523_1005801_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0B005859B60949B6/staticImage?type=png&systemId=HOST
vvG1iZ4Vn6XoRO,International City Theatre Presents Daisy,https://s1.ticketm.net/dam/a/9c1/70a00e11-cbcf-4402-bcff-590e258629c1_56391_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0B00574A87F91BE0/staticImage?type=png&systemId=HOST
vvG1iZpkMlc7VL,Thrive Dance Center presents THRIVE VIBE,https://s1.ticketm.net/dam/a/cc3/f45268f5-6398-485c-958e-af66e7319cc3_662751_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0B00586DEBB44D1F/staticImage?type=png&systemId=HOST
vvG1iZ4MCjR-fc,International City Theatre,https://s1.ticketm.net/dam/a/9c1/70a00e11-cbcf-4402-bcff-590e258629c1_56391_RETINA_PORTRAIT_3_2.jpg,https://maps.ticketmaster.com/maps/geometry/3/event/0B0057739CBE152D/staticImage?type=png&systemId=HOST
